title,time,county,link,img_url,content,town
怪手司機恐怖盯梢護士！半夜出現香閨床邊施暴,2024/5/31 08:08,新竹,https://news.ltn.com.tw/news/society/breakingnews/4690290,https://img.ltn.com.tw/Upload/news/600/2024/05/31/4690290_1_1.jpg,〔記者蔡彰盛／新竹報導〕太恐怖！新竹黃姓怪手司機痴戀診所護士陳女，不僅到診所盯梢送吃的與穿的，見陳女面露不悅，竟揮拳打成腦震盪，甚至半夜潛入她住處，直接對熟睡的她繼續打，新竹地院依跟蹤騷擾、傷害、毀損罪判刑1年6月。,無相符區域
上市公司處長買房買車給前妻 女董人妻法庭復仇,2024/5/31 08:02,新竹,https://news.ltn.com.tw/news/society/breakingnews/4690288,https://img.ltn.com.tw/Upload/news/600/2024/05/31/php3JdIjZ.png,〔記者蔡彰盛／新竹報導〕結婚12年的某企業董事長陳女，發現上市公司處長的先生經常半夜外出，赫然發現買房又買車給前妻，憤而向對方求償100萬元，新竹地院法官發現處長金流的確替前妻還房貸，判前妻需賠償陳女30萬元。,無相符區域
男拾獲5千元假美鈔兌換被判刑 逆轉改判無罪,2024/5/31 07:07,高雄,https://news.ltn.com.tw/news/society/breakingnews/4690275,https://img.ltn.com.tw/Upload/news/600/2024/05/31/4690275_1_1.jpg,〔記者鮑建信／高雄報導〕高市陳姓男子拾獲10張500元偽造美鈔，被地院依偽造有價證券罪，判處徒刑6月，他不服上訴，高等法院高雄分院審理後大逆轉，認為行員輕易發現是假的，改判無罪。,無相符區域
砰砰！鼠輩橫行雞舍 雞農改造空氣槍滅鼠結果慘了......,2024/5/31 06:26,彰化,https://news.ltn.com.tw/news/society/breakingnews/4690250,https://img.ltn.com.tw/Upload/news/600/2024/05/31/4690250_2_1.jpg,〔記者陳冠備／彰化報導〕彰化縣謝姓雞農家中雞舍常有鼠輩出沒，造成電線設備跟雞蛋被毀，謝男多次驅鼠無效，竟想出用槍枝滅鼠，於是上網購買空氣槍，並動手改裝加裝彈簧墊片，增加殺傷力，惟謝男使用槍枝聲音驚醒附近民眾，嚇得報警。法官審理認為，謝男擁槍只為驅趕老鼠，動機單純，依犯非法製造非制式空氣槍罪，判處有期徒刑1年8月，併科罰金3萬元，得緩刑4年，另需支付公庫5萬元。,無相符區域
爬蟲技術竊訊 邊看邊加注 地下博弈集團侵權8.3億,2024/5/31 05:30,台中,https://news.ltn.com.tw/news/society/paper/1648923,https://img.ltn.com.tw/Upload/news/600/2024/05/31/165.jpg,〔記者張瑞楨／台中報導〕刑事警察局電信偵查大隊昨天宣布偵破一個體育賽事的非法博弈平台，提供投注體育賽事簽賭之外，還用「網路爬蟲技術」竊取體育賽事電視台訊號源，線上直播給賭客免費收視，讓賭客一邊看、一邊加注賭資，警方總共逮捕洪姓工程師等十八人送辦。中華職棒大聯盟及愛爾達公司等二公司已提出侵權告訴，估計侵權金額逾八．三億元。,無相符地區
北市警局長人選出爐 中央、地方交鋒／強化打詐 內政部選李西河 非屬意人 蔣市府稱被擺道,2024/5/31 05:30,台北,https://news.ltn.com.tw/news/society/paper/1648920,https://img.ltn.com.tw/Upload/news/600/2024/05/31/162.jpg,〔記者邱俊福、李文馨、何玉華／綜合報導〕警政署昨天發布，台北市警察局長一職由警署副署長李西河接任，李是刑事警察出身，身段柔軟善於溝通，曾任刑警隊長、刑警大隊長、分局長、刑事局長等要職，內外勤職務歷練豐富。內政部表示，打詐與反毒與當前治安重點，故借重李西河的刑事專長和經驗來帶領首都台北市；不過北市府接近蔣萬安的人士說，當初說好「你開名單履歷，我來決定」，卻被擺了一道。,無相符地區
英勇高中生 6衝火場救出老翁,2024/5/31 05:30,苗栗,https://news.ltn.com.tw/news/society/paper/1648885,https://img.ltn.com.tw/Upload/news/600/2024/05/31/123.jpg,〔記者彭健禮／苗栗報導〕苗栗縣立興華高中二年級生林雅各，前天凌晨四點多出門準備晨訓，到頭份市親民路住家附近超商買早餐時，發現旁邊民宅冒出濃煙及聞到焦味，接著聽見屋內有敲打求助聲響，林見情況緊急，除請超商店員通報一一九，自己更六度衝入起火戶，救出七十歲賴姓老翁，但兩人都吸入濃煙嗆傷，林還一度昏迷，所幸送為恭醫院接受高壓氧治療後恢復穩定。,頭份
台84線半聯結車撞刨路車等4車 淪火球2重傷,2024/5/31 05:30,台南,https://news.ltn.com.tw/news/society/paper/1648926,https://img.ltn.com.tw/Upload/news/600/2024/05/31/169.jpg,昨天下午有四輛工程車在台南市台八十四線快速道路學甲段東向外側車道，進行路面刨除與重鋪工程，一輛載運鋼捲的半聯結車疑未注意前方路況，幾無剎車下先撞上大型工程車，接著推撞另一輛工程車、一輛壓路車和一輛小山貓，首當其衝的工程車和肇事車車頭陷入火海，未受傷的肇事駕駛跳車逃生，站在路面的徐姓、劉姓工人則慘遭撞擊重傷，徐當場無呼吸心跳，送醫急救後恢復生命徵象。,無相符地區
警監以上人事權歸內政部,2024/5/31 05:30,台北,https://news.ltn.com.tw/news/society/paper/1648921,https://img.ltn.com.tw/Upload/news/600/2024/05/31/163.jpg,〔記者邱俊福／台北報導〕昨天警政署發布台北市警察局長人事案後，內政部與台北市政府出現不同看法，不過依規定，三線一星以上警監職務的人事權，擁有決定權的是內政部。,無相符區域
先給4百萬股利嘗甜頭／三芝女地主遭詐10公斤黃金、現金共4300萬,2024/5/31 05:30,新北,https://news.ltn.com.tw/news/society/paper/1648925,https://img.ltn.com.tw/Upload/news/600/2024/05/31/167.jpg,〔記者吳仁捷／新北報導〕詐騙集團以投資最夯科技股還能做公益為幌子，今年三月間吸引新北市一名六十多歲黃姓女地主投入一千六百萬餘元現金，黃婦收到四百萬元股利甜頭後，竟將市價兩千七百餘萬元的十公斤金塊加碼投資，前後共投入四千三百萬元，但第二次要賣股變現時被一再拖延，黃婦察覺有異，報案驚覺遭詐，配合警方領出一千萬元，誘出兩名車手後，一舉將他們逮獲，將續追幕後詐團。,無相符區域
苗縣火警》奮勇救人 林雅各︰只想救出阿公,2024/5/31 05:30,苗栗,https://news.ltn.com.tw/news/society/paper/1648883,https://img.ltn.com.tw/Upload/news/600/2024/05/31/120.jpg,〔記者彭健禮／苗栗報導〕苗栗縣立興華高中二年級學生林雅各，冒險衝火場將受困的七十歲賴姓老翁救出，自身也吸入過多濃煙而昏迷送醫，所幸治療後恢復狀況良好。林雅各昨表示，當時沒想太多，只想把阿公救出來，但也因此讓父母擔心，他允諾以後會量力而為。,無相符地區
李西河：全力做好治安、交通工作,2024/5/31 05:30,台北,https://news.ltn.com.tw/news/society/paper/1648922,https://img.ltn.com.tw/Upload/news/600/2024/05/31/164.jpg,〔記者邱俊福／台北報導〕警政署昨發布由副署長李西河接任台北市警察局長，李西河表示，就任局長後會戰戰兢兢，全力做好治安、交通工作，並著重提升員警士氣、福利與加強風紀管理工作；台北市是政經中心，群眾陳抗事件非常多，因此也將強化相關安全維護工作。,無相符區域
竹市2勇消殉職》內政部擬設 警消勤務安全調查會,2024/5/31 05:30,台北,https://news.ltn.com.tw/news/society/paper/1648881,https://img.ltn.com.tw/Upload/news/600/2024/05/31/118.jpg,〔記者李文馨／台北報導〕新竹市「晴空匯」大樓火警，造成兩名消防員殉職，朝野立委日前在立法院內政委員會質詢關切消防人員的救災安全。對此，內政部長劉世芳昨天表示，將在內政部層級設置「警消勤務安全促進與事件調查會」，納入基層代表，盼提升警消安全條件與事件調查，釐清警消傷亡事故原因。,無相符區域
竹市2勇消殉職》政院核定260億 提升消防救災安全,2024/5/31 05:30,台北,https://news.ltn.com.tw/news/society/paper/1648882,https://img.ltn.com.tw/Upload/news/600/2024/05/31/119.jpg,〔記者鍾麗華／台北報導〕新竹市高樓大火，造成兩名英勇消防員命喪火場，行政院長卓榮泰昨天在行政院會表示，政府是第一線消防人員最強而有力的保障與後盾，行政院已經核定內政部消防署約二六○餘億元的中長期計畫，支持基層消防員所需救災物力與人力，提升消防同仁救災勤務安全。,無相符區域
大白天穿裙1分鐘連踹鄰居大門5腳 警函送偵辦,2024/5/31 00:18,桃園,https://news.ltn.com.tw/news/society/breakingnews/4690240,https://img.ltn.com.tw/Upload/news/600/2024/05/31/4690240_1_1.jpg,〔記者黃政嘉／桃園報導〕桃園市楊梅區一處民宅25日上午10點許，一名穿裙裝的林姓女子走出家門，1分鐘內，朝隔壁鄰居大門接連踹上5腳。警方接獲報案到場察看，指出林嫌疑因精神異常所以破壞鄰居住家大門，全案依毀損罪嫌函送桃園地檢署偵辦。,"桃園市,楊梅"
8中企侵門踏戶挖角台灣科技人才 調查局連搜4天送辦數十人,2024/5/30 22:53,台北,https://news.ltn.com.tw/news/society/breakingnews/4689834,https://img.ltn.com.tw/Upload/news/600/2024/05/30/4689834_2_1.jpg,"〔記者陳彩玲／台北報導〕又有8家中國高科技企業被查出非法在台挖角高科技人才，其中，被美國政府列入制裁名單的中國浙江大華技術公司，涉嫌在台私設據點，甚至將員工投保於人力派遣公司名下，躲避查緝；另7間則是未經許可在台設辦公室非法招攬研發人員，其中，矽睿科技在台負責人林秋培2022年被逮，認罪獲緩起訴，未料，如今又另起爐灶，調查局27日起連4天兵分多路搜索，共計帶回公司負責人、主管等數十名被告，訊後分送台北、新北等地檢署偵辦。
更新時間 22:53",無相符地區
12年逃稅2億 惠心婦幼發聲明道歉,2024/5/30 22:44,台北,https://news.ltn.com.tw/news/society/breakingnews/4690162,https://img.ltn.com.tw/Upload/news/600/2024/05/30/4690162_1_1.jpg,〔記者王定傳／台北報導〕惠心婦幼集團實際負責人陳擇銘醫師，涉夥同副院長陳姿伶、醫師吳家華、陳志忠3名合夥人，找受僱醫師以「假合夥」方式逃稅；新北地檢署查出，陳擇銘7名醫師、行政副院長、會計從2011年到2022年12年收入約6億4693萬餘元，逃漏稅近2億餘元，考量9人認罪，且已補繳1億5606萬餘元，予以緩起訴，但須支付公庫共6804萬餘元緩起訴處分金；惠心婦幼診所今天發表聲明致歉。,無相符區域
色狼性騷前女友！高雄男逼下跪 洗門風影片PO爆料公社,2024/5/30 22:42,高雄,https://news.ltn.com.tw/news/society/breakingnews/4690179,https://img.ltn.com.tw/Upload/news/600/2024/05/30/4690179_1_1.jpg,〔記者鮑建信／高雄報導〕高市伍姓男子因前女友遭性騷擾，涉嫌要脅曾姓男子到她家下跪道歉並全程錄影，還把洗門風影片上傳「爆廢公社公開版」，被橋頭地院依違個人資料保護法等罪，判處有期徒刑7月，得易科罰金。,橋頭
妙齡女到男模店消費付不出錢 被警帶回「超盧」遭上銬,2024/5/30 22:27,高雄,https://news.ltn.com.tw/news/society/breakingnews/4690167,https://img.ltn.com.tw/Upload/news/600/2024/05/30/4690167_1_1.jpg,〔記者許麗娟／高雄報導〕高雄市中正四路某男模店今（30）日凌晨零時許發生消費糾紛，王女（25歲）獨自消費2萬多元，刷卡餘額不足尚欠1萬多元，店家報警，王女被帶回派出所時卻一直「盧」，要員警好聲好氣請她進去，又要求警方幫她聯繫其他派出所，最後被上銬帶進派出所。,無相符區域
家長會選舉得罪人？台南「胖瘦雙煞」衝補習班痛毆老闆 30秒快閃,2024/5/30 21:18,台南,https://news.ltn.com.tw/news/society/breakingnews/4689797,https://img.ltn.com.tw/Upload/news/600/2024/05/30/4689797_1_1.jpg,〔記者王捷／台南報導〕台南一間補習班昨天遭黑衣人入侵，兩人一瘦一胖，一進門目標明顯朝趙姓老闆攻擊，先噴了辣椒水、再掄拳痛毆，事後趙男向警方報案，據了解，這件傷害案，疑似是家長會改選衍生的糾紛，不過警方對此存疑，正全力追緝中。,無相符區域
台中太平施工擅自移機車刮傷 警：釐清後依法究辦,2024/5/30 20:49,台中,https://news.ltn.com.tw/news/society/breakingnews/4689925,https://img.ltn.com.tw/Upload/news/600/2024/05/30/4689925_1_1.jpg,〔記者陳建志／台中報導〕台中楊姓男子昨天將機車停在太平大源19街，回家發現右側車體受損，調閱監視器畫面發現是一旁建築工地工人擅自移動機車造成毀損，工地王姓主任今天坦承，因施工水泥灌漿需要，將機車移動到適當地點停放，將與車主協調後續賠償事宜。,太平
最大人蛇集團變造我國護照！中國人偷渡 台灣人頭香港機場轉交,2024/5/30 20:09,桃園,https://news.ltn.com.tw/news/society/breakingnews/4690032,https://img.ltn.com.tw/Upload/news/600/2024/05/30/4690032_1_1.jpg,〔記者朱沛雄／桃園機場報導〕台灣護照好用，人蛇集團利用我國護照到歐盟等國家免簽證優點，非法掩護偷渡跨國人蛇，移民署國境事務大隊會同檢警查獲，桃園地檢署近日偵結，起訴幕後主嫌及共犯64人，另對2名未到案犯嫌發布通緝。移民署國境事務大隊說，犯罪地點橫跨兩岸三地，掩護大陸人蛇偷渡到歐洲等國，本案犯罪規模與涉案人數是歷年最大的跨國人蛇案件。,大園
接北市警察局長「戰戰兢兢」 李西河：全力做好治安、交通工作,2024/5/30 19:53,台北,https://news.ltn.com.tw/news/society/breakingnews/4690022,https://img.ltn.com.tw/Upload/news/600/2024/05/30/phpqG385D.jpg,〔記者邱俊福／台北報導〕內政部警政署今天發布由副署長李西河接任北市警局長，對於接任後的重點工作，他強調，將會戰戰兢兢，全力做好治安、交通工作，且因北市為政經中心，群眾陳抗事件非常多，將會強化安全維護工作。,無相符區域
警察自殺今年達7起 監委促警政署提升心理輔導經費,2024/5/30 19:37,台北,https://news.ltn.com.tw/news/society/breakingnews/4689954,https://img.ltn.com.tw/Upload/news/600/2024/05/30/4689954_1_1.jpg,〔記者林哲遠／台北報導〕今年起迄今已發生七起警察自殺案，監委葉大華、陳景峻今日表示，監院將持續追蹤「警察自殺案」，督促警政署提升心理輔導經費編列及心理諮商服務覆蓋率、委外諮商服務成效，及基層勤務之檢討，以確實改善警察人員身心危勞的處境。,無相符區域
法官許蓓雯擔任父親告訴代理人 考績吃丙興訟敗訴確定,2024/5/30 19:24,台北,https://news.ltn.com.tw/news/society/breakingnews/4689876,https://img.ltn.com.tw/Upload/news/600/2024/05/30/4689876_2_1.jpg,〔記者楊國文／台北報導〕苗栗地院法官許蓓雯擔任父親傷害罪案件的告訴代理人，被認定違反法官倫理中「法官不得執行律師職務」的規範，將她2019年職務評定列為「未達良好」，考績吃丙。許不服，狀告司法院、苗栗地院，台北高等行政法院認定職務評定處分無誤，判許敗訴；許不服上訴，最高行政法院今判她敗訴確定。,無相符區域
